DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
19,5,DL,14869,14679,-3,-13
19,5,DL,10397,11298,20,20
19,5,DL,11298,10397,20,2
19,5,DL,10397,11298,34,26
19,5,DL,14869,10397,-3,-2
19,5,DL,10397,14107,35,34
19,5,DL,11292,10397,43,35
19,5,DL,11433,12889,0,-17
19,5,DL,14908,10397,-4,-6
19,5,DL,12953,13487,-3,-17
19,5,DL,11433,14107,-5,-25
19,5,DL,14107,11433,-5,-12
19,5,DL,10397,15304,36,52
19,5,DL,15304,10397,40,34
19,5,DL,10721,11433,-8,-3
19,5,DL,10397,10821,54,57
19,5,DL,10397,10821,-3,14
19,5,DL,10821,10397,15,32
19,5,DL,10397,13198,69,58
19,5,DL,11697,10397,4,-9
19,5,DL,13204,11433,-2,-16
19,5,DL,14747,10397,0,-7
19,5,DL,11433,14027,24,46
19,5,DL,14027,11433,52,24
19,5,DL,12451,10397,-2,-3
19,5,DL,11193,12892,8,-19
19,5,DL,12953,15304,12,-6
19,5,DL,10397,13495,12,15
19,5,DL,10821,11433,-6,-12
19,5,DL,10397,11278,175,315
19,5,DL,11278,10397,139,166
19,5,DL,14771,12478,-9,-17
19,5,DL,11193,14107,21,33
19,5,DL,10397,11618,57,36
19,5,DL,11618,10397,33,32
19,5,DL,13487,14747,3,-13
19,5,DL,11433,11278,-5,-10
19,5,DL,11278,11433,-5,-22
19,5,DL,11433,10721,0,-10
19,5,DL,12953,10397,16,22
19,5,DL,11433,12953,4,-1
19,5,DL,10397,13303,22,11
19,5,DL,14869,11433,40,33
19,5,DL,10397,13303,8,2
19,5,DL,13303,10397,3,-2
19,5,DL,11298,10397,-6,-6
19,5,DL,10397,11193,49,37
19,5,DL,14869,14747,-1,-2
19,5,DL,13204,12478,-1,-3
19,5,DL,12478,13204,-4,6
19,5,DL,13487,13198,-3,9
19,5,DL,13198,13487,7,-4
19,5,DL,14524,10397,-1,-12
19,5,DL,11278,13487,14,-15
19,5,DL,10397,13930,18,0
19,5,DL,13930,10397,14,43
19,5,DL,11298,10397,-3,5
19,5,DL,12892,13487,-1,-12
19,5,DL,10397,13495,-3,13
19,5,DL,13495,10397,35,43
19,5,DL,10423,12478,-4,-8
19,5,DL,10397,13303,15,4
19,5,DL,13244,10397,11,19
19,5,DL,13487,10397,1,25
19,5,DL,13204,12953,0,9
19,5,DL,10397,13930,34,12
19,5,DL,13930,10397,49,37
19,5,DL,10397,14524,21,27
19,5,DL,13487,13204,-1,0
19,5,DL,13204,13487,-1,-25
19,5,DL,12953,13303,35,11
19,5,DL,10423,10397,-2,-12
19,5,DL,10397,12953,20,17
19,5,DL,13487,15016,11,0
19,5,DL,11433,14771,-2,-24
19,5,DL,14771,11433,-8,-25
19,5,DL,11433,11057,28,50
19,5,DL,13487,10397,4,31
19,5,DL,13487,13204,1,-3
19,5,DL,14635,11433,-1,-14
19,5,DL,14107,12478,4,9
19,5,DL,11042,10397,-2,8
19,5,DL,13487,12953,37,45
19,5,DL,10693,12892,0,-13
19,5,DL,11298,13487,28,17
19,5,DL,13204,13244,25,13
19,5,DL,14869,14570,2,1
19,5,DL,11193,14747,-3,-6
19,5,DL,14747,11193,-5,-24
19,5,DL,12953,13303,-6,-17
19,5,DL,13303,12953,12,5
19,5,DL,12892,14869,0,-4
19,5,DL,13495,12953,25,9
19,5,DL,11433,10397,4,5
19,5,DL,11292,13487,15,10
19,5,DL,13487,11292,60,45
19,5,DL,10397,11298,0,6
19,5,DL,11298,10397,6,3
19,5,DL,10397,11193,-4,-17
19,5,DL,10397,13930,0,-18
19,5,DL,14869,10721,-2,-4
19,5,DL,10397,11292,-3,-13
19,5,DL,11292,10397,-7,-20
19,5,DL,13930,11433,-2,-8
19,5,DL,13204,10397,-1,10
19,5,DL,12953,13487,4,-28
19,5,DL,13244,12892,0,6
19,5,DL,12892,13244,-2,-16
19,5,DL,11433,14107,-3,-12
19,5,DL,10397,10821,117,128
19,5,DL,10397,10821,5,-7
19,5,DL,10821,10397,-4,-1
19,5,DL,10397,11697,0,-1
19,5,DL,11697,10397,0,10
19,5,DL,11433,13204,-1,8
19,5,DL,13204,11433,3,-13
19,5,DL,13487,14869,-4,-19
19,5,DL,11433,13244,103,111
19,5,DL,10397,13232,72,78
19,5,DL,13232,10397,127,145
19,5,DL,12889,12478,-6,20
19,5,DL,10397,13487,50,27
19,5,DL,10397,13342,63,55
19,5,DL,13342,10397,61,65
19,5,DL,13487,14831,-4,-23
19,5,DL,11278,10397,9,7
19,5,DL,14771,12478,-5,-11
19,5,DL,11193,15304,-4,6
19,5,DL,15304,11193,1,-15
19,5,DL,10397,11618,32,10
19,5,DL,11618,10397,22,45
19,5,DL,12478,10397,9,21
19,5,DL,12953,13303,14,12
19,5,DL,13303,12953,33,19
19,5,DL,11278,11433,73,63
19,5,DL,10397,14107,0,-17
19,5,DL,14107,10397,-1,4
19,5,DL,12953,10397,-5,-7
19,5,DL,11433,12953,-5,0
19,5,DL,10397,14771,-2,-12
19,5,DL,10397,12478,32,24
19,5,DL,13487,12889,0,-14
19,5,DL,10397,11057,25,31
19,5,DL,11298,14869,7,13
19,5,DL,10397,12892,-1,-18
19,5,DL,13204,12478,-7,-7
19,5,DL,10397,14747,-2,-29
19,5,DL,14100,10397,21,26
19,5,DL,13871,13487,-3,-9
19,5,DL,11278,13487,55,52
19,5,DL,10397,14730,17,4
19,5,DL,14730,10397,-1,-4
19,5,DL,14122,10397,-3,-1
19,5,DL,10397,10423,11,18
19,5,DL,10423,10397,7,-10
19,5,DL,11066,10397,987,988
19,5,DL,10397,13204,12,17
19,5,DL,13204,10397,4,12
19,5,DL,14869,14107,-1,-12
19,5,DL,14107,14869,-6,9
19,5,DL,10397,13303,43,90
19,5,DL,13303,10397,85,93
19,5,DL,11433,14635,-2,0
19,5,DL,14635,11433,-10,-1
19,5,DL,10397,13198,-2,9
19,5,DL,13198,10397,5,3
19,5,DL,13204,12953,-8,9
19,5,DL,14869,14570,0,-5
19,5,DL,14570,14869,-5,-8
19,5,DL,14869,14679,-1,-9
19,5,DL,14679,14869,1,8
19,5,DL,14869,14107,7,-7
19,5,DL,14570,14869,-4,2
19,5,DL,11433,13244,-7,0
19,5,DL,10397,12953,23,21
19,5,DL,14492,12892,12,-22
19,5,DL,15016,14869,-1,-13
19,5,DL,13487,14908,-2,-10
19,5,DL,14057,13487,-6,-12
19,5,DL,10397,15304,7,47
19,5,DL,15304,11433,12,-16
19,5,DL,13487,14908,-3,-24
19,5,DL,10397,14100,-3,28
19,5,DL,10397,13931,15,7
19,5,DL,13487,12953,98,91
19,5,DL,13487,14908,5,-10
19,5,DL,13303,12953,14,10
19,5,DL,13244,13204,3,-7
19,5,DL,10397,10721,-1,-15
19,5,DL,10721,10397,7,12
19,5,DL,11193,13204,-4,3
19,5,DL,10397,12264,49,91
19,5,DL,13487,14771,8,10
19,5,DL,14771,13487,60,39
19,5,DL,13487,13930,-2,-5
19,5,DL,13487,11292,65,55
19,5,DL,11292,13487,54,58
19,5,DL,13487,11292,5,7
19,5,DL,10397,11298,-4,37
19,5,DL,11298,10397,36,41
19,5,DL,12264,10397,-2,11
19,5,DL,10397,13930,24,14
19,5,DL,13487,10140,-1,-12
19,5,DL,10140,13487,-2,-7
19,5,DL,13830,12892,164,167
19,5,DL,12892,13487,8,10
19,5,DL,13204,10397,1,-5
19,5,DL,12953,13487,1,-30
19,5,DL,10397,13232,1,-14
19,5,DL,13232,10397,-5,9
19,5,DL,11433,14107,-4,-7
19,5,DL,10397,14122,-2,-17
19,5,DL,14122,10397,-16,-6
19,5,DL,14107,12478,5,-8
19,5,DL,13495,10397,39,46
19,5,DL,10397,10821,36,67
19,5,DL,10821,10397,70,73
19,5,DL,11697,10397,8,-4
19,5,DL,11433,13204,15,26
19,5,DL,13204,11433,18,-8
19,5,DL,12953,11433,42,30
19,5,DL,10397,14683,-1,16
19,5,DL,14683,10397,21,10
19,5,DL,10397,11057,23,52
19,5,DL,11057,10397,54,63
19,5,DL,15304,12953,-1,-5
19,5,DL,10821,11433,-5,-10
19,5,DL,10397,11278,36,51
19,5,DL,12953,13303,212,233
19,5,DL,12889,14869,-7,-13
19,5,DL,10397,13931,-1,24
19,5,DL,13931,10397,21,15
19,5,DL,10397,11618,42,19
19,5,DL,12478,10397,10,43
19,5,DL,11433,11278,134,178
19,5,DL,11278,11433,31,54
19,5,DL,11433,12953,23,18
19,5,DL,11433,14747,-1,-9
19,5,DL,14747,11433,1,2
19,5,DL,14747,14869,15,1
19,5,DL,13303,12953,-5,7
19,5,DL,13487,14771,0,-10
19,5,DL,12892,10397,0,2
19,5,DL,10397,12892,0,-5
19,5,DL,14869,14747,-1,2
19,5,DL,14747,14869,-4,-8
19,5,DL,10397,15016,-5,-19
19,5,DL,15016,10397,-7,3
19,5,DL,12478,13204,19,48
19,5,DL,10397,12478,77,74
19,5,DL,10397,14100,66,65
19,5,DL,14100,10397,65,163
19,5,DL,14893,14869,-5,-11
19,5,DL,11278,13487,-4,-28
19,5,DL,13487,11278,-6,-3
19,5,DL,11618,13487,-6,-16
19,5,DL,11433,14869,29,14
19,5,DL,13487,12892,7,4
19,5,DL,12892,13487,-5,-11
19,5,DL,10397,13204,27,58
19,5,DL,12478,14107,-3,-17
19,5,DL,10397,15304,15,13
19,5,DL,15304,10397,14,10
19,5,DL,10397,13303,67,74
19,5,DL,13303,10397,65,97
19,5,DL,10397,14635,38,25
19,5,DL,14635,10397,29,16
19,5,DL,12953,13303,216,213
19,5,DL,10397,10693,52,48
19,5,DL,10693,10397,43,39
19,5,DL,10397,13244,-3,16
19,5,DL,12953,13204,4,-7
19,5,DL,13487,14635,35,70
19,5,DL,10397,13930,-2,3
19,5,DL,10397,14730,29,10
19,5,DL,14730,10397,14,35
19,5,DL,11697,12478,-6,-7
19,5,DL,13204,12953,-3,-5
19,5,DL,10397,14747,-6,-12
19,5,DL,14747,10397,2,-13
19,5,DL,14869,14057,-5,-14
19,5,DL,14057,14869,-7,-24
19,5,DL,14869,12478,-2,21
19,5,DL,10397,15304,17,39
19,5,DL,15304,11433,-5,-22
19,5,DL,11433,15304,17,32
19,5,DL,15304,11433,20,16
19,5,DL,13487,12953,107,114
19,5,DL,11066,10397,-4,2
19,5,DL,13487,11433,18,30
19,5,DL,12339,13487,16,0
19,5,DL,10721,10397,-6,58
19,5,DL,12889,10397,2,-7
19,5,DL,10397,12889,-1,-6
19,5,DL,12892,14869,8,4
19,5,DL,13487,14107,-5,-14
19,5,DL,14107,13487,-4,24
19,5,DL,14107,13487,-6,-12
19,5,DL,13487,13930,-2,-4
19,5,DL,13930,13487,2,-12
19,5,DL,14057,13487,97,92
19,5,DL,13487,14771,-3,-18
19,5,DL,10397,11298,0,0
19,5,DL,14747,13487,-1,-1
19,5,DL,10397,10140,7,8
19,5,DL,11433,14057,55,27
19,5,DL,14869,10397,-4,0
19,5,DL,12953,13487,36,22
19,5,DL,13487,12892,8,-16
19,5,DL,10299,14869,27,2
19,5,DL,10397,14307,0,-11
19,5,DL,14307,10397,-3,-4
19,5,DL,10397,11697,0,-7
19,5,DL,11697,10397,-4,14
19,5,DL,10397,11697,23,30
19,5,DL,11433,13204,-5,7
19,5,DL,11433,13303,2,13
19,5,DL,14635,10397,-2,-2
19,5,DL,12953,11433,21,2
19,5,DL,15304,10397,0,-10
19,5,DL,10397,15304,0,2
19,5,DL,11433,13487,-2,-12
19,5,DL,10397,14100,-1,3
19,5,DL,14100,10397,13,17
19,5,DL,13487,14747,21,39
19,5,DL,14747,12173,29,2
19,5,DL,10397,11278,-5,-12
19,5,DL,11618,11433,-9,-31
19,5,DL,14771,12478,15,-10
19,5,DL,14869,12892,-1,-14
19,5,DL,13487,15304,-3,15
19,5,DL,11433,11278,1,-2
19,5,DL,12173,14747,-1,-7
19,5,DL,12953,10397,25,17
19,5,DL,11433,12953,40,30
19,5,DL,10397,12266,56,58
19,5,DL,10397,11057,20,24
19,5,DL,11057,10397,43,50
19,5,DL,10397,12892,16,19
19,5,DL,14908,14869,-1,9
19,5,DL,14057,12478,-3,2
19,5,DL,13487,14869,3,-8
19,5,DL,13487,13342,-2,14
19,5,DL,13342,13487,44,40
19,5,DL,12892,12478,-8,17
19,5,DL,11433,13342,812,811
19,5,DL,13204,13244,-5,26
19,5,DL,14730,10397,85,95
19,5,DL,10397,11292,54,33
19,5,DL,10397,14679,0,26
19,5,DL,14679,10397,11,4
19,5,DL,12892,13487,-1,8
19,5,DL,10397,13204,12,18
19,5,DL,11193,14869,-2,-18
19,5,DL,14027,10397,-5,-17
19,5,DL,10397,15304,39,38
19,5,DL,13204,12889,34,36
19,5,DL,12889,13204,24,7
19,5,DL,13204,12953,-6,-7
19,5,DL,13930,10397,18,50
19,5,DL,14869,14679,27,25
19,5,DL,14679,14869,26,23
19,5,DL,13487,14831,-1,-4
19,5,DL,10397,12339,24,27
19,5,DL,12339,10397,25,28
19,5,DL,10397,14122,0,19
19,5,DL,14122,10397,17,27
19,5,DL,11433,10397,2,20
19,5,DL,15016,13487,17,6
19,5,DL,12953,13204,1,-6
19,5,DL,11433,10397,0,3
19,5,DL,10397,10721,1,-1
19,5,DL,13487,14869,0,-7
19,5,DL,14122,10397,-5,-4
19,5,DL,10397,11042,-2,-6
19,5,DL,14869,14679,-6,-10
19,5,DL,14679,14869,-7,-3
19,5,DL,13487,12953,60,79
19,5,DL,10397,12451,-2,4
19,5,DL,12451,10397,-2,11
19,5,DL,13204,13487,-6,-8
19,5,DL,10397,10721,29,12
19,5,DL,11193,14635,18,11
19,5,DL,14635,11193,-2,-21
19,5,DL,10397,15304,49,55
19,5,DL,13487,14771,216,217
19,5,DL,14771,13487,197,174
19,5,DL,10693,10397,-1,12
19,5,DL,10397,15016,6,-1
19,5,DL,15016,10397,-1,0
19,5,DL,10397,11298,1,4
19,5,DL,11298,10397,9,3
19,5,DL,14869,10299,-1,7
19,5,DL,10821,10397,1,6
19,5,DL,14747,13487,6,4
19,5,DL,11193,10397,-5,17
19,5,DL,11433,12889,-2,-12
19,5,DL,12889,11433,-2,4
19,5,DL,12953,13487,-5,-16
19,5,DL,13487,11697,60,72
19,5,DL,11697,13487,41,20
19,5,DL,13487,12892,-2,-9
19,5,DL,13244,11433,31,18
19,5,DL,14869,10397,1,-13
19,5,DL,10397,10821,27,22
19,5,DL,10821,10397,95,131
19,5,DL,11697,10397,64,67
19,5,DL,10397,11697,11,6
19,5,DL,13204,11433,-4,-11
19,5,DL,10397,14747,12,8
19,5,DL,12953,11433,33,19
19,5,DL,12892,14869,-5,-5
19,5,DL,13487,14869,143,130
19,5,DL,12892,13495,8,3
19,5,DL,11433,14869,-1,-1
19,5,DL,13487,13342,105,104
19,5,DL,10397,11278,-1,14
19,5,DL,11278,10397,7,11
19,5,DL,11433,11298,31,27
19,5,DL,11298,11433,45,30
19,5,DL,10397,11618,2,-10
19,5,DL,11618,10397,-5,-9
19,5,DL,11433,11057,1,14
19,5,DL,11057,11433,10,-4
19,5,DL,11193,12889,12,4
19,5,DL,12889,11193,-13,-28
19,5,DL,10397,13232,0,-16
19,5,DL,12953,10397,-4,15
19,5,DL,14869,11433,-3,-1
19,5,DL,10397,14771,9,2
19,5,DL,10397,12478,-1,-1
19,5,DL,10397,14492,-1,-3
19,5,DL,14492,10397,-1,-9
19,5,DL,14635,10397,-2,-7
19,5,DL,14869,12478,-3,17
19,5,DL,10397,12892,29,41
19,5,DL,14027,12953,44,28
19,5,DL,11278,14869,0,-18
19,5,DL,14869,11278,0,1
19,5,DL,10397,11066,32,18
19,5,DL,12892,12478,-8,38
19,5,DL,12478,12892,121,108
19,5,DL,12173,12892,3,-6
19,5,DL,12892,12173,0,-16
19,5,DL,10397,14679,9,4
19,5,DL,10397,14747,-1,-4
19,5,DL,10397,13204,-1,11
19,5,DL,13204,10397,-3,22
19,5,DL,12953,14027,79,99
19,5,DL,13487,14893,-2,-1
19,5,DL,10397,15304,5,-1
19,5,DL,15304,10397,22,20
19,5,DL,10397,13303,-2,15
19,5,DL,13303,10397,13,22
19,5,DL,13204,13487,-6,-25
19,5,DL,14869,14771,1,-3
19,5,DL,14771,14869,-5,-15
19,5,DL,10397,15304,48,56
19,5,DL,15304,10397,41,36
19,5,DL,14869,14679,2,-4
19,5,DL,14679,14869,-6,3
19,5,DL,12953,11697,12,20
19,5,DL,10397,12451,0,6
19,5,DL,12451,10397,-3,9
19,5,DL,10397,13342,16,33
19,5,DL,13342,10397,39,57
19,5,DL,10397,13487,0,-23
19,5,DL,14869,11278,-4,-24
19,5,DL,11433,13495,13,25
19,5,DL,10397,12953,31,16
19,5,DL,14908,13487,-5,-2
19,5,DL,14869,14893,0,-5
19,5,DL,14893,14869,-11,-21
19,5,DL,12478,15304,16,42
19,5,DL,13487,14107,-3,-9
19,5,DL,14107,13487,-6,-5
19,5,DL,12953,15304,-4,6
19,5,DL,10397,14100,39,24
19,5,DL,12953,14027,-6,-24
19,5,DL,14027,12953,18,0
19,5,DL,14771,11193,-5,-21
19,5,DL,14747,14869,-3,-9
19,5,DL,11292,13487,67,79
19,5,DL,10397,14524,16,34
19,5,DL,14524,10397,38,38
20,6,DL,14771,12478,-7,-23
20,6,DL,12478,13204,-1,-7
20,6,DL,13204,12478,9,-14
20,6,DL,12478,14869,-4,-37
20,6,DL,10397,13303,-3,-11
20,6,DL,12266,10397,-2,-13
20,6,DL,11193,10397,-9,-15
20,6,DL,12892,12478,-2,-16
20,6,DL,12478,12892,-7,-17
20,6,DL,11433,12892,-6,-16
20,6,DL,13204,10397,-7,-5
20,6,DL,12478,10397,-2,-4
20,6,DL,13244,10397,24,0
20,6,DL,14771,12478,0,-21
20,6,DL,12478,14771,-1,-14
20,6,DL,13204,10397,0,-8
20,6,DL,10397,13204,19,23
20,6,DL,14747,13487,-7,0
20,6,DL,13487,14747,-2,-16
20,6,DL,13487,11433,0,-17
20,6,DL,11433,13487,-8,-11
20,6,DL,12266,10397,-6,-15
20,6,DL,10397,12266,-1,9
20,6,DL,12889,10397,-5,-30
20,6,DL,10397,12889,0,-21
20,6,DL,15304,10397,-2,-15
20,6,DL,11193,10397,-5,-21
20,6,DL,10397,13204,0,-11
20,6,DL,12478,11697,-2,-3
20,6,DL,11298,10397,-3,-11
20,6,DL,10397,11298,-3,-8
20,6,DL,12892,12478,-7,-27
20,6,DL,12478,12892,17,-30
20,6,DL,14869,12478,0,-3
20,6,DL,12478,11433,-1,-5
20,6,DL,12892,10397,6,15
20,6,DL,10397,13204,-4,-5
20,6,DL,13204,10397,2,-20
20,6,DL,10397,12892,28,16
20,6,DL,11433,10397,-5,-14
20,6,DL,10397,11433,1,-17
20,6,DL,12478,12892,-2,-16
20,6,DL,14747,10397,-1,-17
20,6,DL,12889,10397,-9,-16
20,6,DL,10397,12889,-4,-13
20,6,DL,12478,11697,5,18
20,6,DL,13487,11433,-6,-20
20,6,DL,11433,11292,-6,-11
20,6,DL,14869,10397,0,-12
20,6,DL,11433,10721,-1,-4
20,6,DL,10721,11433,0,-11
20,6,DL,12478,12889,59,49
20,6,DL,13303,10397,-2,-24
20,6,DL,12266,10397,-2,-14
20,6,DL,10397,12451,-2,-13
20,6,DL,11433,12953,-2,-28
20,6,DL,12953,11433,-4,-34
20,6,DL,14747,12478,-2,-10
20,6,DL,12478,14747,-2,-28
20,6,DL,12892,10397,-4,-18
20,6,DL,11292,13487,-7,-13
20,6,DL,15304,10397,0,-8
20,6,DL,14122,10397,-4,-8
20,6,DL,10397,13487,49,37
20,6,DL,12478,14107,10,-19
20,6,DL,14679,12478,-4,-19
20,6,DL,11697,11433,-6,-23
20,6,DL,11292,13487,-6,-14
20,6,DL,10397,12478,27,-1
20,6,DL,12478,13303,-5,-8
20,6,DL,10397,13487,3,-18
20,6,DL,12478,14843,-3,8
20,6,DL,13204,14869,0,-7
20,6,DL,14843,12478,-5,-18
20,6,DL,10397,13244,-8,-27
20,6,DL,10397,10792,0,-17
20,6,DL,12478,14843,-3,-9
20,6,DL,15376,10397,-2,-18
20,6,DL,10397,14893,30,27
20,6,DL,14893,10397,23,9
20,6,DL,12889,12478,-6,-9
20,6,DL,14843,12478,1,-25
20,6,DL,14100,10397,147,150
20,6,DL,12478,14843,0,-7
20,6,DL,11193,10397,-4,-18
20,6,DL,14843,12478,-6,-21
20,6,DL,10397,11193,-5,-22
20,6,DL,10397,11057,-3,-11
20,6,DL,11057,10397,0,-13
20,6,DL,10397,11278,-1,-25
20,6,DL,13342,10397,202,185
20,6,DL,10397,13487,-3,-14
20,6,DL,10397,10693,-5,-16
20,6,DL,10397,14122,-5,-14
20,6,DL,14122,10397,-3,-12
20,6,DL,10721,13487,-7,-18
20,6,DL,10397,12892,-2,-16
20,6,DL,10397,11278,-1,-19
20,6,DL,10397,12266,-4,-7
20,6,DL,10397,13487,0,-19
20,6,DL,10397,11618,-1,-3
20,6,DL,11618,10397,0,7
20,6,DL,11278,10397,31,27
20,6,DL,11298,11433,-3,-16
20,6,DL,10397,10721,-4,-18
20,6,DL,10397,11278,-2,-17
20,6,DL,14843,10397,-8,-20
20,6,DL,14843,10397,-9,-27
20,6,DL,10397,12953,0,-33
20,6,DL,13487,13244,-3,-21
20,6,DL,10397,14843,-3,-4
20,6,DL,10397,14843,0,-7
20,6,DL,14843,10397,-2,-12
20,6,DL,10397,14843,-3,4
20,6,DL,14843,10397,-7,11
20,6,DL,12889,14869,-5,-6
20,6,DL,13244,13487,-8,-17
20,6,DL,10397,13204,2,1
20,6,DL,10721,10397,-4,2
20,6,DL,10397,10721,-1,-30
20,6,DL,11433,11292,-5,-7
20,6,DL,10397,12953,-1,-29
20,6,DL,12953,10397,-1,5
20,6,DL,12889,13244,-7,-21
20,6,DL,10397,14635,-7,-4
20,6,DL,10397,13495,-6,-6
20,6,DL,10397,12953,21,2
20,6,DL,13204,14869,22,20
20,6,DL,12892,10397,0,-20
20,6,DL,10397,14492,-2,-17
20,6,DL,14869,11193,-4,-4
20,6,DL,11433,12892,-1,17
20,6,DL,10397,12451,-4,-8
20,6,DL,12451,10397,-5,-14
20,6,DL,10397,10529,0,-6
20,6,DL,12953,13303,22,17
20,6,DL,14057,10397,11,-8
20,6,DL,14869,12892,-4,-14
20,6,DL,11057,14869,-5,-17
20,6,DL,14869,11057,-8,-24
20,6,DL,11433,10397,-1,8
20,6,DL,12478,11292,40,33
20,6,DL,15304,12953,1,-24
20,6,DL,13244,10397,-11,-12
20,6,DL,10397,13495,-2,-18
20,6,DL,14683,10397,1,-19
20,6,DL,13495,12953,-2,-33
20,6,DL,10397,14843,-7,-1
20,6,DL,10397,11193,5,-5
20,6,DL,14679,13487,6,0
20,6,DL,11618,10397,-5,8
20,6,DL,14869,11433,-5,-16
20,6,DL,11278,11433,-5,-22
20,6,DL,11433,11278,-2,-13
20,6,DL,11433,12889,-5,-6
20,6,DL,10693,11433,-2,-11
20,6,DL,11433,15304,-4,-6
20,6,DL,12339,11433,-3,-13
20,6,DL,10397,10423,-5,-11
20,6,DL,12953,13495,7,0
20,6,DL,10397,11433,-2,-9
20,6,DL,13198,10397,-3,-6
20,6,DL,12478,13204,-1,6
20,6,DL,13204,12478,-6,-12
20,6,DL,10397,14027,3,3
20,6,DL,14027,10397,7,-3
20,6,DL,12478,10423,-8,2
20,6,DL,14869,14831,-7,-4
20,6,DL,10397,13204,-1,0
20,6,DL,14635,10397,-1,-15
20,6,DL,13487,10397,33,17
20,6,DL,10397,10792,-4,-21
20,6,DL,10792,10397,-5,-9
20,6,DL,10397,11292,-3,-18
20,6,DL,10397,13204,-2,-3
20,6,DL,12953,11433,-5,-21
20,6,DL,12451,10397,-4,-20
20,6,DL,11433,14747,-3,-5
20,6,DL,10397,12451,-2,-18
20,6,DL,10693,10397,-5,-13
20,6,DL,10397,13487,-5,-17
20,6,DL,11433,14771,-7,7
20,6,DL,10397,14635,9,4
20,6,DL,10397,11433,-1,-17
20,6,DL,13303,10397,-7,-20
20,6,DL,12889,11433,1,-11
20,6,DL,10397,14122,6,-8
20,6,DL,14122,10397,-8,-14
20,6,DL,10397,11066,-7,-11
20,6,DL,11066,10397,14,4
20,6,DL,13487,12889,-3,-8
20,6,DL,12889,13487,-5,-12
20,6,DL,12451,10397,-5,-6
20,6,DL,10397,13244,-2,-7
20,6,DL,10397,13342,-4,-16
20,6,DL,13342,10397,-1,-10
20,6,DL,13244,10397,-4,-1
20,6,DL,10397,13342,127,122
20,6,DL,10397,14027,-1,-10
20,6,DL,14027,10397,-3,-17
20,6,DL,10397,13342,-6,-19
20,6,DL,13204,11193,-8,-27
20,6,DL,13342,10397,72,68
20,6,DL,10397,14307,2,-18
20,6,DL,10397,14057,-12,-24
20,6,DL,14683,10397,-1,-19
20,6,DL,13495,10397,-4,-16
20,6,DL,14869,12889,-4,-14
20,6,DL,10397,14730,-2,-13
20,6,DL,14730,10397,-11,-19
20,6,DL,12953,10397,42,50
20,6,DL,13303,12478,-6,-31
20,6,DL,13487,10397,-7,-3
20,6,DL,10397,13487,20,8
20,6,DL,13487,10397,2,-5
20,6,DL,13487,10397,-3,-14
20,6,DL,12889,14869,-7,4
20,6,DL,13198,13487,-3,-16
20,6,DL,13487,14869,-3,-1
20,6,DL,13303,11433,-4,-24
20,6,DL,10397,12339,-3,-16
20,6,DL,12339,10397,-5,-14
20,6,DL,10397,13232,-2,-4
20,6,DL,13232,10397,-7,-3
20,6,DL,11433,12339,-3,-5
20,6,DL,11193,13204,-7,-5
20,6,DL,14100,10397,-5,-8
20,6,DL,14771,13487,-5,-6
20,6,DL,11618,10397,-2,-10
20,6,DL,13487,10721,1,4
20,6,DL,12266,10397,-4,-15
20,6,DL,10397,13930,-2,-28
20,6,DL,13930,10397,-6,-14
20,6,DL,10397,14100,0,-18
20,6,DL,13204,10721,-3,-14
20,6,DL,13487,13871,0,0
20,6,DL,13871,13487,-3,-9
20,6,DL,13487,10721,17,6
20,6,DL,10721,13487,0,-6
20,6,DL,14908,13487,-8,-10
20,6,DL,13487,12892,-1,-21
20,6,DL,14747,11433,-3,-13
20,6,DL,11057,10397,-5,-16
20,6,DL,14107,11433,-4,-18
16,2,DL,10397,13342,-5,-4
16,2,DL,13342,10397,-7,-8
16,2,DL,13244,10397,4,5
16,2,DL,10397,13342,11,-9
16,2,DL,10397,14027,4,-6
16,2,DL,14027,10397,-2,2
16,2,DL,10397,13342,-1,-20
16,2,DL,13204,11193,-6,-22
16,2,DL,13342,10397,-2,-13
16,2,DL,10397,14307,-3,-13
16,2,DL,10397,14057,-2,-31
16,2,DL,14683,10397,-7,-15
16,2,DL,13495,10397,-7,-10
16,2,DL,10397,14730,-5,-8
16,2,DL,14730,10397,-3,-5
16,2,DL,12953,10397,-4,-5
16,2,DL,13303,12478,-5,-12
16,2,DL,13487,10397,-7,-17
16,2,DL,10397,13487,5,-15
16,2,DL,13487,10397,-2,-10
16,2,DL,10397,12953,-1,-19
16,2,DL,13487,10397,-3,-14
16,2,DL,11433,12892,177,245
16,2,DL,12889,14869,-9,-2
16,2,DL,10397,15016,4,-9
16,2,DL,13198,13487,-6,-25
16,2,DL,13487,14869,2,12
16,2,DL,13303,11433,6,-3
16,2,DL,10397,12339,-2,-13
16,2,DL,12339,10397,3,-2
16,2,DL,10397,13232,-2,-9
16,2,DL,13232,10397,-4,-3
16,2,DL,11433,12339,-2,-1
16,2,DL,10397,12953,-2,-18
16,2,DL,11193,13204,-5,-6
16,2,DL,14100,10397,-3,0
16,2,DL,11618,10397,-1,-9
16,2,DL,13487,10721,0,-16
16,2,DL,10721,13487,-5,4
16,2,DL,12266,10397,-5,-14
16,2,DL,10397,13930,-2,-32
16,2,DL,13930,10397,-5,-9
16,2,DL,10397,14100,3,-14
